state,year,quarter,transaction_count,transaction_amount,transaction_type_Financial Services,transaction_type_Merchant payments,transaction_type_Others,transaction_type_Peer-to-peer payments,transaction_type_Recharge & bill payments,avg_amount_per_transaction,amount_scaled,count_scaled,principal_component_1,principal_component_2
bihar,2022,2,661424,247541289.12967217,False,False,True,False,False,374.2550756090982,-0.2547183986328205,-0.2725194495520082,-68390194548.34494,-17105583.473006587
bihar,2022,3,198273336,137873615624.72937,False,True,False,False,False,695.3714423039181,0.257868242718173,0.8962284113352407,69235951151.9806,122204030.48767123
bihar,2022,3,192304951,632747186972.1919,False,False,False,True,False,3290.3322752839154,2.101018845210883,0.8609292376614313,564109475565.8579,-93406733.24809241
bihar,2022,3,46044353,20417791249.028316,False,False,False,False,True,443.43746667541006,-0.17959454777776435,-0.004108498750884961,-48219927172.844536,19732655.62606579
bihar,2022,3,179533,161987346.1868727,True,False,False,False,False,902.2705919628853,-0.25503704325360976,-0.2753695260971449,-68475748687.75355,-17551231.37054265
bihar,2022,3,565212,245905365.7791165,False,False,True,False,False,435.0674893298736,-0.2547244916094589,-0.27308848189451035,-68391830512.306816,-17201102.441178486
bihar,2019,1,16807040,38824078062.32093,False,False,False,True,False,2309.989032115169,-0.11104055622553827,-0.1770284744800857,-29813654396.904663,-17302076.121298417
bihar,2019,1,7036367,1333688182.5386746,False,False,False,False,True,189.54215755640297,-0.25067305772780624,-0.23481574576653932,-67304045051.79099,-11190763.45236288
bihar,2019,1,2055267,1024996999.5279309,False,True,False,False,False,498.71719807106854,-0.25182277428753524,-0.26427576116209645,-67612738317.23696,-16041092.728282731
bihar,2019,1,204689,28599535.734409343,True,False,False,False,False,139.72189875571888,-0.25553384453263384,-0.27522074447314804,-68609136475.58028,-17469568.54041259
bihar,2019,1,252871,291464734.4043106,False,False,True,False,False,1152.6222239968624,-0.2545548062946783,-0.27493577881058584,-68346271280.08613,-17532743.644543782
bihar,2019,4,26337842,86340631422.24606,False,False,False,True,False,3278.196878174228,0.06593426931476298,-0.12065988648707082,17702898736.85666,-27900624.931527674
bihar,2019,4,11358597,2649616529.830146,False,False,False,False,True,233.26970133988783,-0.2457718985902443,-0.20925252432084684,-65988114991.55998,-7425998.14148562
bihar,2019,4,5519582,4177574379.0405855,False,True,False,False,False,756.8642659970602,-0.24008103814949078,-0.24378655732457874,-64460159753.024994,-13912298.586088922
bihar,2019,4,100192,18815964.761792127,True,False,False,False,False,187.79907339699903,-0.2555702833238257,-0.27583877728292694,-68618920089.94289,-17569920.93489022
bihar,2019,4,214101,126788281.9306988,False,False,True,False,False,592.1891160279438,-0.25516814174067237,-0.2751650785228754,-68510947734.20732,-17501752.058904614
bihar,2019,2,15837449,58381285240.80835,False,False,False,True,False,3686.2808676326817,-0.038199975759796514,-0.18276298408386674,-10256449384.039543,-26556650.678980503
bihar,2019,2,9279442,1996804238.2749753,False,False,False,False,True,215.1858094780888,-0.2482032900367876,-0.2215493941507538,-66640928105.32664,-9228603.286596715
bihar,2019,2,4365465,2308145849.844257,False,True,False,False,False,528.7285202937733,-0.24704370198810183,-0.2506124200031586,-66329588603.39319,-14274472.918954613
bihar,2019,2,129603,63338108.53755434,True,False,False,False,False,488.70866058312185,-0.25540446114039184,-0.27566483005986403,-68574397937.70278,-17559370.77126909
bihar,2019,2,348520,382864846.0767575,False,False,True,False,False,1098.5448355238077,-0.25421438768950144,-0.27437007625240195,-68254871136.09544,-17475814.314037982
bihar,2019,3,15446119,61831776093.09613,False,False,False,True,False,4003.06226393155,-0.02534866451281853,-0.18507745033123044,-6805959007.1441345,-28409705.726411887
bihar,2019,3,9115040,2140566974.705637,False,False,False,False,True,234.8390105480214,-0.24766784747203985,-0.22252172665784267,-66497165451.441185,-9453907.21500948
bihar,2019,3,7206001,3413490288.3137074,False,True,False,False,False,473.7010567045033,-0.24292686005980962,-0.2338124693312921,-65224243060.77572,-11902192.201811373
bihar,2019,3,89997,20145460.42764103,True,False,False,False,False,223.845910726369,-0.2555653316333751,-0.27589907417657644,-68617590598.71522,-17580679.14577487
bihar,2019,3,282743,286804437.7358033,False,False,True,False,False,1014.364414807098,-0.2545721635129855,-0.2747591050678591,-68350931563.68185,-17500897.41433269
bihar,2024,1,548896156,316662638999.0,False,True,False,False,False,576.9081009905998,0.9237657875276446,2.969937767749215,248025107017.13776,397086754.45627755
bihar,2024,1,456038110,1275205176229.0,False,False,False,True,False,2796.26888250414,4.493845818675431,2.4207419144715554,1206567518899.438,-101836892.23263294
bihar,2024,1,73038449,45243630428.0,False,False,False,False,True,619.4494960866433,-0.0871310114536935,0.1555442855235015,-23394078786.04647,36209824.691790774
bihar,2024,1,295689,411700201.0,True,False,False,False,False,1392.3419572591472,-0.25410699076051385,-0.2746825377716171,-68226035806.140305,-17540860.777577106
bihar,2024,1,466379,213719039.0,False,False,True,False,False,458.2518488182358,-0.25484436919240083,-0.2736730157728884,-68424016878.066284,-17286300.39799704
bihar,2024,4,843136457,451257296266.0,False,True,False,False,False,535.2126485807979,1.4250619528461785,4.710180645317093,382619876855.3804,634308942.3741165
bihar,2024,4,641971705,1592038209091.0,False,False,False,True,False,2479.919592548086,5.673886599231012,3.5204200119302054,1523400602098.586,-50122707.89240852
bihar,2024,4,72565377,54638087933.0,False,False,False,False,True,752.949825272733,-0.0521414686432221,0.15274636771353844,-13999622324.421638,31756996.009812444
bihar,2024,4,1670253,714133013.0,True,False,False,False,False,427.55978465537856,-0.2529805834275589,-0.26655287231575825,-67923602438.97371,-16294415.955860477
bihar,2024,4,323883,279749744.0,False,False,True,False,False,863.7370408449965,-0.2545984386340718,-0.2745157883238923,-68357986239.35657,-17456768.851114523
bihar,2024,2,703589936,385479716519.0,False,True,False,False,False,547.8755405606029,1.1800741564458102,3.884852373036586,316842243894.7941,522627668.8148204
bihar,2024,2,529387475,1452390033678.0,False,False,False,True,False,2743.529271594497,5.153768666990987,2.8545564177247202,1383752391522.4243,-103548028.52876979
bihar,2024,2,80054155,48206932392.0,False,False,False,False,True,602.1790173414485,-0.07609422930054116,0.19703769195394907,-20430774115.894173,41970191.910868056
bihar,2024,2,386397,523080064.0,True,False,False,False,False,1353.737384089421,-0.2536921578143231,-0.2741460580630186,-68114655914.70801,-17497336.431872003
bihar,2024,2,470422,246802023.0,False,False,True,False,False,524.6396278235287,-0.25472115202053647,-0.27364910401800613,-68390933895.322105,-17296272.281919416
bihar,2024,3,730368233,370788705611.0,False,True,False,False,False,507.67364852107414,1.1253576648526569,4.043228844475987,302151245649.0652,555629489.296125
bihar,2024,3,547897786,1358253139121.0,False,False,False,True,False,2479.0265152139164,4.80315694721963,2.9640330487974853,1289615513253.8557,-45158679.98701523
bihar,2024,3,73819834,50382123046.0,False,False,False,False,True,682.5011696179106,-0.06799275814389769,0.16016567721004812,-18255586298.10885,34814399.46110909
bihar,2024,3,458793,630950534.0,True,False,False,False,False,1375.240106104496,-0.25329039555971267,-0.27371788210297426,-68006785423.718285,-17470637.4068329
bihar,2024,3,331577,225555027.0,False,False,True,False,False,680.2493146388321,-0.25480028619893264,-0.27447028324299577,-68412180948.23425,-17426116.443690933
bihar,2023,1,251601655,175053265606.0,False,True,False,False,False,695.7556205502702,0.39634339724472606,1.2116312538317133,106415620388.48347,159781998.08098724
bihar,2023,1,245677870,836428049163.0,False,False,False,True,False,3404.572211420589,2.859625741192473,1.1765958605852478,767790342090.5697,-126318767.42407751
bihar,2023,1,49781169,27372239431.0,False,False,False,False,True,549.8512787234868,-0.1536927900385022,0.017992373925906132,-41265478031.87788,20523371.220356286
bihar,2023,1,194601,158138446.0,True,False,False,False,False,812.6291540125693,-0.2550513784355817,-0.27528040853034635,-68479597581.21183,-17534532.869399782
bihar,2023,1,575900,265267298.0,False,False,True,False,False,460.6134710887307,-0.2546523783281997,-0.27302526922169756,-68372468577.295555,-17198616.701811694
bihar,2023,4,466122317,273626740927.0,False,True,False,False,False,587.0277627728345,0.7634791081556963,2.4803835385047983,204989177741.43774,332544141.0942024
bihar,2023,4,394813298,1121442567078.0,False,False,False,True,False,2840.4376771473385,3.9211588495050176,2.058636374709236,1052804897609.0662,-97923527.9176009
bihar,2023,4,62582448,39095012665.0,False,False,False,False,True,624.6961235041492,-0.11003146359041464,0.09370373816730299,-29542700426.784912,28358552.244694293
bihar,2023,4,333579,342560013.0,True,False,False,False,False,1026.9231966041027,-0.25436450255048815,-0.27445844269556213,-68295175971.885056,-17473681.05051893
bihar,2023,4,575632,228927732.0,False,False,True,False,False,397.698064040915,-0.2547877246001472,-0.27302685427000534,-68408808140.14832,-17183490.238395344
bihar,2023,2,330603039,214402873623.0,False,True,False,False,False,648.5205770386158,0.5429005341047635,1.6788738285461982,145765258341.8377,222113773.04591876
bihar,2023,2,293616270,980139698305.0,False,False,False,True,False,3338.1654848520484,3.394878031954467,1.4601207852079967,911501998645.3202,-139260672.87626252
bihar,2023,2,58928748,31064849666.0,False,False,False,False,True,527.1595056796388,-0.13993970809298786,0.07209444338286843,-37572864253.04527,28106655.728978775
bihar,2023,2,211722,190366037.0,True,False,False,False,False,899.1320552422517,-0.25493134716455057,-0.2751791487837869,-68447369985.850685,-17531064.385935042
bihar,2023,2,573315,248957759.0,False,False,True,False,False,434.24253508106364,-0.2547131230080022,-0.27304055784063663,-68388778115.92717,-17194292.521621983
bihar,2023,3,361940401,206648202575.0,False,True,False,False,False,570.9453877048669,0.5140183560257516,1.864214248729721,138010601265.05646,256736229.24280706
bihar,2023,3,311779356,908446322767.0,False,False,False,True,False,2913.7475117723957,3.1278569260227034,1.5675438028528599,839808637234.791,-90726255.91526988
bihar,2023,3,59732275,32565513931.0,False,False,False,False,True,545.1912543260742,-0.13435050227493864,0.07684679081430842,-36072199782.30383,28274459.019130625
bihar,2023,3,270376,277782677.0,True,False,False,False,False,1027.393988371749,-0.25460576495120835,-0.2748322479500331,-68359953328.84713,-17509442.541344244
bihar,2023,3,516343,215541416.0,False,False,True,False,False,417.4384391770587,-0.2548375817714109,-0.27337751072195116,-68422194480.06365,-17237108.41269128
bihar,2018,1,3159922,375559206.7727593,False,False,False,False,True,118.8507839031341,-0.25424159745430686,-0.2577424345260564,-68262175583.75485,-14661317.691787854
bihar,2018,1,2052089,5295346761.45083,False,False,False,True,False,2580.466422972313,-0.2359179084950227,-0.2642945569961345,-63342388939.8406,-17853311.129917946
bihar,2018,1,194295,33999413.87739952,True,False,False,False,False,174.98861976581753,-0.2555137327521127,-0.2752822183243097,-68603736602.32501,-17482250.07990887
bihar,2018,1,138885,139827755.73655012,False,True,False,False,False,1006.7880313680392,-0.2551195763789458,-0.27560993297630787,-68497908293.43512,-17582491.940419804
bihar,2018,1,279111,201025034.17960182,False,False,True,False,False,720.2332913414441,-0.25489164785908947,-0.2747805860210455,-68436710961.07964,-17468190.84331887
bihar,2018,4,8094296,26224303882.80399,False,False,False,True,False,3239.849874875343,-0.1579682620373791,-0.228558773485837,-42413431136.80236,-20677200.21774584
bihar,2018,4,5469096,986310785.0093702,False,False,False,False,True,180.3425620997273,-0.2519668606233723,-0.2440851496711006,-67651423082.0901,-12610875.464826275
bihar,2018,4,1680664,848968693.0665624,False,True,False,False,False,505.1388576577843,-0.25247838957575247,-0.26649129792048754,-67788766766.59562,-16341125.147519035
bihar,2018,4,237247,36199427.51318769,True,False,False,False,False,152.5811812717872,-0.2555055388280621,-0.2750281847611871,-68601536570.690956,-17440230.07148618
bihar,2018,4,251098,302214380.18458414,False,False,True,False,False,1203.5714349958348,-0.2545147693696056,-0.27494626496972663,-68335521636.021515,-17539070.497021362
bihar,2018,2,4346849,700649777.0602969,False,False,False,False,True,161.18567197993232,-0.25303080157596025,-0.25072252171695747,-67937084539.82213,-13612108.317633014
bihar,2018,2,3447898,12141448845.077621,False,False,False,True,False,3521.4060407464553,-0.2104196844823614,-0.25603924097572595,-56496286879.21337,-19357703.867543712
bihar,2018,2,311487,318571872.8216527,False,True,False,False,False,1022.7453242724503,-0.25445384608706456,-0.2745891027224876,-68319164119.26973,-17485610.996908773
bihar,2018,2,267433,45332532.096432865,True,False,False,False,False,169.5098663831048,-0.25547152269103257,-0.2748496539096222,-68592403454.13959,-17413913.114462484
bihar,2018,2,258711,300128082.6160458,False,False,True,False,False,1160.0901493019073,-0.25452253975954575,-0.27490123895193813,-68337607930.17777,-17530573.68330933
bihar,2018,3,8893764,18695889187.89432,False,False,False,True,False,2102.13461790692,-0.18600775107890452,-0.22383043243902903,-49941844817.507126,-16688483.842683064
bihar,2018,3,4401439,804061398.5166465,False,False,False,False,True,182.6814817873533,-0.2526456462485641,-0.2503996568396325,-67833672904.51908,-13601326.397202637
bihar,2018,3,586862,367608510.7261781,False,True,False,False,False,626.3968543306231,-0.25427120972511086,-0.2729604360144208,-68270127369.10868,-17231009.322188325
bihar,2018,3,274510,33276460.45213346,True,False,False,False,False,121.22130506041114,-0.2555164253833594,-0.2748077979884493,-68604459521.70408,-17401728.823679026
bihar,2018,3,211229,234968821.31206354,False,False,True,False,False,1112.3890247648928,-0.2547652246364192,-0.27518206456295013,-68402767205.749695,-17550452.381232437
bihar,2021,1,58566582,242013312361.31104,False,False,False,True,False,4132.276532055619,0.6457352776475234,0.06995246351180634,173375579360.3496,-61619218.83717829
bihar,2021,1,33959313,30171144593.369873,False,True,False,False,False,888.4497926495119,-0.1432683017751759,-0.07558376816043776,-38466579823.23862,3515821.6028461307
bihar,2021,1,21974086,8505455545.448764,False,False,False,False,True,387.06754608354424,-0.2239618973401278,-0.14646870761944214,-60132272004.368164,708791.612635456
bihar,2021,1,124277,112949858.25028673,True,False,False,False,False,908.8556872976233,-0.25521968278149754,-0.27569632993780196,-68524786194.697975,-17585713.704916947
bihar,2021,1,308219,170787342.8481179,False,False,True,False,False,554.1103658376605,-0.2550042677729876,-0.2746084308488679,-68466948637.36692,-17426273.308462124
bihar,2021,4,117340712,423665098014.2792,False,False,False,True,False,3610.555030672382,1.3222951457740546,0.4175637892552113,355027373612.00464,-79797905.3906197
bihar,2021,4,95992559,81729122295.53772,False,True,False,False,False,851.411017134544,0.04875875961407366,0.29130314079468883,13091419531.640366,43707650.93339586
bihar,2021,4,30824177,13438634948.212643,False,False,False,False,True,435.9770886409276,-0.20558833060539355,-0.09412608909901865,-55199089295.11276,7469048.117045388
bihar,2021,4,186298,173358268.82083318,True,False,False,False,False,930.54283363661,-0.25499469239044564,-0.2753295154560915,-68464377763.27406,-17549283.41415523
bihar,2021,4,783199,365400541.9114517,False,False,True,False,False,466.54878506158934,-0.2542794332781288,-0.27179922844125076,-68272335254.55141,-17033736.98204472
